ZPT-01;"Фурнитура для бюстгальтеров ""TORIONI"" ZPT-01 застежка для чулок 10 мм";5;10;Фурнитура для бюстгальтеров;17
BR-1036 ;"Бретели для бюстгальтеров ""Gamma"" BR-1036 в блистере 10 мм СК";5;10;Бретели;62
BR-1001;"Бретели для бюстгальтеров ""Gamma"" BR-1001 в блистере 10 мм СК";5;10;Бретели;62
BR-1039;"Бретели для бюстгальтеров ""Gamma"" BR-1039 в блистере 10 мм СК";5;10;Бретели;62
BR-1014;"Бретели для бюстгальтеров ""Gamma"" BR-1014 в блистере 10 мм СК";5;10;Бретели;43
ZPT-02;"Фурнитура для бюстгальтеров ""TORIONI"" ZPT-02 застежка для бретелей 12 мм";5;12;Фурнитура для бюстгальтеров;14
BR-1009 ;"Бретели для бюстгальтеров ""Gamma"" BR-1009 в блистере 10 мм СК";5;10;Бретели;43
KKP-05;"Фурнитура для бюстгальтеров ""TORIONI"" KKP-05 косточки для корсета 5 мм 250 мм пластик";5;250;Фурнитура для бюстгальтеров;8
BR-1034;"Бретели для бюстгальтеров ""Gamma"" BR-1034 в блистере 10 мм СК";5;10;Бретели;62
BR-1026;"Бретели для бюстгальтеров ""Gamma"" BR-1026 в блистере 10 мм СК";5;10;Бретели;62
BR-1030;"Бретели для бюстгальтеров ""Gamma"" BR-1030 в блистере 10 мм СК";5;10;Бретели;62
ZP-0923;"Застежки для бюстгальтеров ""TORIONI"" ZP-09 ч/б 9 мм СК черный";5;9;Застежка;6
BR-1037;"Бретели для бюстгальтеров ""Gamma"" BR-1037 в блистере 10 мм СК";5;10;Бретели;62
KKP-0515;"Фурнитура для бюстгальтеров ""TORIONI"" KKP-05 косточки для корсета 5 мм 300 мм пластик";5;300;Фурнитура для бюстгальтеров;9
KKP-06;"Фурнитура для бюстгальтеров ""TORIONI"" KKP-06 косточки для корсета 6 мм 250 мм СК пластик";5;250;Фурнитура для бюстгальтеров;5
ZBL-09;"Застежки для бюстгальтеров ""TORIONI"" на ленте ZBL 27 мм";5;27;Застежка;1.56
BR-1028;"Бретели для бюстгальтеров ""Gamma"" BR-1028 в блистере 10 мм СК";5;10;Бретели;62
RP02-22;"Фурнитура для бюстгальтеров ""BLITZ"" RP02-22 регулятор ленты ч/б d 22 мм";5;22;Фурнитура для бюстгальтеров;4
ZB25-136;"Застежки для бюстгальтеров ""BLITZ"" ZB25-13 25 мм";5;25;Застежка;9
ZB32-22;"Застежки для бюстгальтеров ""BLITZ"" ZB32-22 32 мм";5;32;Застежка;15
CP01-14;"Фурнитура для бюстгальтеров ""BLITZ"" CP01-14 кольцо d 14 мм прозрачный";5;14;Фурнитура для бюстгальтеров;21
ZB45-32;"Застежки для бюстгальтеров ""BLITZ"" ZB45-32 цветные 45 мм №004 бежевый";5;45;Застежка;21
BD-02 ;"Бретели для бюстгальтеров ""TORIONI"" BD-02 подарочная упаковка СК";5;11;Бретели;850
ZB25-1324;"Застежки для бюстгальтеров ""BLITZ"" ZB25-13 цветные 25 мм №004 бежевый";5;25;Застежка;30
RP02-222;"Фурнитура для бюстгальтеров ""BLITZ"" RP02-22 регулятор ленты d 22 мм прозрачный";5;22;Фурнитура для бюстгальтеров;4
CP02-13;"Фурнитура для бюстгальтеров ""TORIONI"" CP02-13 кольцо d 13 мм прозрачный";5;13;Фурнитура для бюстгальтеров;4
CP01-142;"Фурнитура для бюстгальтеров ""BLITZ"" CP01-14 кольцо ч/б d 14 мм";5;14;Фурнитура для бюстгальтеров;3
ZB25-12;"Застежки для бюстгальтеров ""BLITZ"" ZB25-12 25 мм";5;25;Застежка;9
RP02-13;"Фурнитура для бюстгальтеров ""BLITZ"" RP02-13 регулятор ленты ч/б d 13 мм";5;13;Фурнитура для бюстгальтеров;3
RP02-106;"Фурнитура для бюстгальтеров ""BLITZ"" RP02-10 регулятор ленты ч/б d 10 мм";5;10;Застежка;3
BD-04;"Бретели для бюстгальтеров ""TORIONI"" BD-04 подарочная упаковка СК";5;13;Бретели;831
BD-05;"Бретели для бюстгальтеров ""TORIONI"" BD-05 подарочная упаковка СК";5;42;Бретели;1186
HP-184;"Фурнитура для бюстгальтеров ""BLITZ"" HP-18 крючки ч/б 18 мм";5;18;Фурнитура для бюстгальтеров;4
KKM-04;"Фурнитура для бюстгальтеров ""BLITZ"" KKM-04 косточки для корсета 4 мм 300 мм металл";5;300;Фурнитура для бюстгальтеров;27
KKM-041;"Фурнитура для бюстгальтеров ""BLITZ"" KKM-04 косточки для корсета 4 мм 200 мм металл";5;200;Фурнитура для бюстгальтеров;19
KKM-042;"Фурнитура для бюстгальтеров ""BLITZ"" KKM-04 косточки для корсета 4 мм 150 мм металл";5;150;Фурнитура для бюстгальтеров;15
KB7-12;"Фурнитура для бюстгальтеров ""BLITZ"" KB7-12 косточки (пара) металл плоские";5;12;Фурнитура для бюстгальтеров;17
KKP-063;"Фурнитура для бюстгальтеров ""TORIONI"" KKP-06 косточки для корсета 6 мм 300 мм СК пластик";5;300;Фурнитура для бюстгальтеров;6
 B-1512;"Бретели для бюстгальтеров ""Gamma"" B-15 в блистере 15 мм прозрачный";5;15;Бретели;116
BM-0614;"Бретели для бюстгальтеров ""Gamma"" BM-06 в блистере 6 мм прозрачный";5;6;Бретели;103
BM-15;"Бретели для бюстгальтеров ""Gamma"" BM-15 в блистере 15 мм прозрачный";5;15;Бретели;121
B-06;"Бретели для бюстгальтеров ""Gamma"" B-06 в блистере 6 мм прозрачный";5;6;Бретели;98
BT037;"Застежки для бюстгальтеров ""TORIONI"" BT037 25 х 12 мм СК";5;12;Застежка;38
BT041;"Застежки для бюстгальтеров ""TORIONI"" BT041 16 х 13 мм СК";5;13;Застежка;39
BT039;"Застежки для бюстгальтеров ""TORIONI"" BT039 27 х 14 мм СК";5;14;Застежка;39
BT036;"Застежки для бюстгальтеров ""TORIONI"" BT036 металл 24 х 13 мм СК";5;13;Застежка;38
BT038 ;"Застежки для бюстгальтеров ""TORIONI"" BT038 25 х 12 мм СК";5;12;Застежка;37
BR-1006;"Бретели для бюстгальтеров ""Gamma"" BR-1006 в блистере 10 мм СК";5;10;Бретели;62
CP01-1432;"Фурнитура для бюстгальтеров ""TORIONI"" CP01-14 кольцо ч/б d 14 мм";5;14;Фурнитура для бюстгальтеров;3
RP01-1823;"Фурнитура для бюстгальтеров ""TORIONI"" RP01-18 регулятор ленты d 18 мм прозрачный";5;18;Фурнитура для бюстгальтеров;4
CP01-1211;"Фурнитура для бюстгальтеров ""TORIONI"" CP01-12 кольцо d 12 мм СК прозрачный";5;12;Фурнитура для бюстгальтеров;4
CP01-1433;"Фурнитура для бюстгальтеров ""TORIONI"" CP01-14 кольцо d 14 мм прозрачный";5;14;Фурнитура для бюстгальтеров;4
ZB38-22;"Застежки для бюстгальтеров ""BLITZ"" ZB38-22 38 мм";5;38;Застежка;15
ZB25-12;"Застежки для бюстгальтеров ""BLITZ"" ZB25-12 цветные 25 мм";5;25;Застежка;9
RP01-18 ;"Фурнитура для бюстгальтеров ""BLITZ"" RP01-18 регулятор ленты d 18 мм прозрачный";5;18;Фурнитура для бюстгальтеров;4
HP-11 ;"Фурнитура для бюстгальтеров ""BLITZ"" HP-11 крючки 11 мм";5;11;Фурнитура для бюстгальтеров;4
HP-111;"Фурнитура для бюстгальтеров ""BLITZ"" HP-11 крючки ч/б 11 мм
";5;11;Фурнитура для бюстгальтеров;4
HP-1321;"Фурнитура для бюстгальтеров ""BLITZ"" HP-13 крючки ч/б 13 мм
";5;13;Фурнитура для бюстгальтеров;4
HP-1833;"Фурнитура для бюстгальтеров ""BLITZ"" HP-18 крючки 18 мм";5;18;Фурнитура для бюстгальтеров;5
HP-181;"Фурнитура для бюстгальтеров ""BLITZ"" HP-18 крючки ч/б 18 мм";5;18;Фурнитура для бюстгальтеров;4
HP-1143;"Фурнитура для бюстгальтеров ""TORIONI"" HP-11 крючки цветные 11 мм СК ";5;11;Фурнитура для бюстгальтеров;3
HP-1386;"Фурнитура для бюстгальтеров ""TORIONI"" HP-13 крючки ч/б 13 мм СК ";5;13;Фурнитура для бюстгальтеров;3
HP-1890;"Фурнитура для бюстгальтеров ""TORIONI"" HP-18 крючки 18 мм СК ";5;18;Фурнитура для бюстгальтеров;5
HP-1887;"Фурнитура для бюстгальтеров ""TORIONI"" HP-18 крючки ч/б 18 мм";5;18;Фурнитура для бюстгальтеров;4
БХД-49-16-15513;Бахрома отделочная ш.5 см;15;50;Бахрома;396
БХО-38-2-13565;Бахрома отделочная ш.4 см;15;40;Бахрома;269
БХО-39-1-13566;Бахрома отделочная ш.4 см;25;40;Бахрома;264
КП-169-1-161281;Кружево плетеное ш.7 см;15;70;Бахрома;786
БХО-36-2-13567;Бахрома отделочная ш.4 см;15;40;Бахрома;247
БХО-36-2-135672;Бахрома отделочная ш.4 см;25;40;Бахрома;247
БХД-32-15-4528;Бахрома ш.2,5 см;15;25;Бахрома;296
БХД-36-11-5270;"Бахрома ""Кисточка"" ш.5,5 см";15;55;Бахрома;775
БХД-50-2-15644;Бахрома декоративная ш.3,8 см;15;38;Бахрома;230
БХО-44-3-15490;Бахрома отделочная ш.1,5 см;15;15;Бахрома;208
БХО-37-1-13581;Бахрома отделочная ш.2,5 см;25;25;Бахрома;198
БХО-7-2-50892;Бахрома отделочная ш.5 см;20;50;Бахрома;345
БХО-47-3-15493;Бахрома отделочная ш.7 см;15;70;Бахрома;368
1БХД-33-10-7587;Бахрома ш.15 см;15;150;Бахрома;1254
БХД-56-1-15788;Бахрома декоративная ш.6 см;25;60;Бахрома;813
БХО-45-3-15488;Бахрома отделочная ш.2,5 см;15;25;Бахрома;264
БХД-54-8-15820;Бахрома декоративная ш.15 см;15;150;Бахрома;860
БХД-52-1-157602;Бахрома декоративная ш.3 см;25;30;Бахрома;694
БХД-28-19-9935;Бахрома отделочная ш.20 см;15;200;Бахрома;1633
БХД-22-2-9968;Бахрома пайетка ш.60 см;15;600;Бахрома;2088
БХД-13-1-8975;Бахрома декоративная ш.4 см;15;40;Бахрома;506
БХО-21-2-2298;Бахрома отделочная ш.3,5 см;15;35;Бахрома;544
БХД-48-2-15033;Бахрома отделочная ш.7,5 см;25;75;Бахрома;1150
БХД-57-1-15769;Бахрома декоративная ш.30 см;20;300;Бахрома;1590
БХД-17-2-4533;Тесьма монетки ш.4 см;15;40;Бахрома;575
БХО-20-1-9948;Бахрома отделочная ш.7 см;15;70;Бахрома;623
БХО-10-1-6299;Бахрома отделочная ш.4 см;25;40;Бахрома;493
БХД-37-1-5271;Бахрома отделочная ш.5 см;15;50;Бахрома;396
БХО-33-1-11424;Бахрома люрекс ш.7см;15;70;Бахрома;767
БХО-27-1-10321;Бахрома отделочная ш.10 см;25;100;Бахрома;800
БХД-46-2-13350;Бахрома жемчуг ш.7,5 см;15;75;Бахрома;2637
БХД-50-2-14069;Бахрома люрекс ш.5 см;15;50;Бахрома;786
БХО-14-1-8085;Бахрома отделочная;15;65;Бахрома;756
БХД-49-2-140682;Бахрома Джинс ш.3 см;15;30;Бахрома;813
БХО-22-2-6298;Бахрома отделочная ш.5 см;20;50;Бахрома;544
БХО-31-3-10320;Бахрома отделочная ш.2 см;15;20;Бахрома;394
БХД-39-13359;Бахрома бисер ш.12 см;15;120;Бахрома;1087
БХО-29-1-11426;Бахрома люрекс ш.4 см;15;40;Бахрома;575
GB1114;ПРЯЖКА МАГНИТНЫЙ ЗАМОК «MICRON»;32;17;Пряжка;143
GB1146;ПРЯЖКА ЗАМОК «MICRON»;39;33;Пряжка;154
GB1220;ПРЯЖКА «MICRON»;25;25;Пряжка;55
GB1271;ПРЯЖКА «MICRON»;60;20;Пряжка;177
GB1228;ПРЯЖКА «MICRON»;32;38;Пряжка;122
GB1115;ПРЯЖКА «MICRON»;35;12;Пряжка ;181
GB1226;ПРЯЖКА «MICRON»;37;25;Пряжка ;45
GB1217;ПРЯЖКА «MICRON»;32;27;Пряжка;60
MP015;ШЛЕВКА СК;60;39;Шлевка;30
MP025;ШЛЕВКА СК;67;67;Шлевка;44
GB1281;ПРЯЖКА «MICRON»;26;23;Пряжка;64
GB1138;ПРЯЖКА С ОРНАМЕНТОМ «MICRON»;45;35;Пряжка;111
GB1152;ПРЯЖКА ПРЯМОУГОЛЬНАЯ «MICRON»;40;32;Пряжка ;140
MP022;ШЛЕВКА СК;66;40;Шлевка;37
GB1151;ПРЯЖКА ПРЯМОУГОЛЬНАЯ «MICRON»;60;45;Пряжка;173
MP017;ШЛЕВКА СК;50;46;Шлевка;30
GB1230;ПРЯЖКА «MICRON»;50;35;Пряжка;84
MP030;ШЛЕВКА СК;45;45;Шлевка;65
MP026;ШЛЕВКА СК;55;55;Шлевка;37
MP029;ШЛЕВКА СК;70;70;Шлевка;104
GB1284;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;55;45;Пряжка;395
MP020;ШЛЕВКА СК;68;44;Шлевка;41
GB1150;ШЛЕВКА ПРЯМОУГОЛЬНАЯ СК;84;50;Пряжка;242
MP014;ШЛЕВКА СК;61;71;Шлевка;51
GB1605;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;60;52;Пряжка;382
GB1403;ПРЯЖКА «MICRON»;35;40;Пряжка;100
GB1259;ПРЯЖКА «MICRON» СК;60;60;Пряжка;118
GB1397;ПРЯЖКА СО СТРАЗАМИ «MICRON»;32;32;Пряжка;67
GB1218;ПРЯЖКА «MICRON» СК;57;30;Пряжка;53
GB1400;ПРЯЖКА СО СТРАЗАМИ «MICRON»;30;15;Пряжка ;66
MP021;ШЛЕВКА «MICRON» СК;67;67;Шлевка;58
MP023;ШЛЕВКА «MICRON» СК;61;41;Шлевка;34
GB1287;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;60;45;Пряжка;445
GB1292;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;65;37;Пряжка;228
GB1604;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;64;52;Пряжка;342
MP016;ПРЯЖКА «MICRON» СК;70;89;Пряжка;69
GB1270;ПРЯЖКА «MICRON»;26;26;Пряжка;77
MP035;ПРЯЖКА «MICRON» СК;72;83;Пряжка;68
GB1483;ПРЯЖКА «MICRON» СК;47;35;Пряжка;58
GB1286;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;70;45;Пряжка;473
GB1341;ПРЯЖКА СО СТРАЗАМИ ДЛЯ ЖЕНСКОГО РЕМНЯ «MICRON»;71;67;Пряжка;170
GB1411;ПРЯЖКА СО СТРАЗАМИ «MICRON»;30;22;Пряжка;80
GB1258;ПРЯЖКА «MICRON» СК;75;75;Пряжка;168
GP1129;ПРЯЖКА СО СТРАЗАМИ «MICRON»;22;16;Пряжка;65
GB1412;ПРЯЖКА СО СТРАЗАМИ «MICRON»;30;45;Пряжка;79
GB1277;ПРЯЖКА «MICRON»;32;34;Пряжка;81
GB1302;ПРЯЖКА СО СТРАЗАМИ «MICRON»;25;30;Пряжка;155
GB1285;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;50;40;Пряжка;418
MP027;ПРЯЖКА «MICRON»;91;91;Пряжка;114
GB1121;ПРЯЖКА СО СТРАЗАМИ ДЕКОРАТИВНАЯ «MICRON»;12;16;Пряжка;17
GB1290;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;65;37;Пряжка;215
GB1135;ПРЯЖКА СО СТРАЗАМИ «СЕРДЦЕ» «MICRON»;40;20;Пряжка;181
GB1545;ПРЯЖКА «MICRON»;44;32;Пряжка;142
GB1395;ПРЯЖКА СО СТРАЗАМИ «MICRON»;44;44;Пряжка;112
GB1492;ПРЯЖКА «MICRON»;62;42;Пряжка;119
GB1171;ПРЯЖКА СО СТРАЗАМИ «MICRON»;30;30;Пряжка;133
GB1488;ПРЯЖКА «MICRON»;55;67;Пряжка;247
GB1155;ПРЯЖКА СО СТРАЗАМИ «MICRON»;50;50;Пряжка;230
GB1343;ПРЯЖКА ДЛЯ ЖЕНСКОГО РЕМНЯ «MICRON»;66;50;Пряжка;123
GB1282;ПРЯЖКА ПОДКОВА «MICRON»;35;50;Пряжка;60
GB1283;ПРЯЖКА «MICRON»;30;40;Пряжка;188
MP018;ПРЯЖКА «MICRON»;80;80;Пряжка;58
GB1204;ПРЯЖКА СО СТРАЗАМИ «MICRON»;45;61;Пряжка;409
GB1598;ПРЯЖКА «MICRON»;25;25;Пряжка;85
GB1482;ПРЯЖКА «MICRON»;42;33;Пряжка;67
GB1491;ПРЯЖКА «MICRON»;77;61;Пряжка;293
GB1156;ПРЯЖКА СО СТРАЗАМИ «MICRON»;35;35;Пряжка;280
GB1591;ПРЯЖКА СО СТРАЗАМИ «MICRON»;32;32;Пряжка;191
GB1495;ПРЯЖКА СО СТРАЗАМИ «MICRON»;47;44;Пряжка;207
GB1191;ПРЯЖКА СО СТРАЗАМИ «MICRON»;20;35;Пряжка;89
MP038;ШЛЕВКА «MICRON» СК;50;50;Шлевка;51
GB1420;ПРЯЖКА СО СТРАЗАМИ ДЛЯ ЖЕНСКОГО РЕМНЯ «MICRON»;85;58;Пряжка;232
GB1490;ПРЯЖКА «MICRON»;58;73;Пряжка;86
GB1291;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;60;37;Пряжка;541
GB1396;ПРЯЖКА СО СТРАЗАМИ «MICRON»;30;30;Пряжка;71
GB1445;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;59;35;Пряжка;396
GB1409;ПРЯЖКА «MICRON»;40;30;Пряжка;66
GB1408;ПРЯЖКА «MICRON»;33;44;Пряжка ;113
GB1340;ПРЯЖКА ДЛЯ ЖЕНСКОГО РЕМНЯ «MICRON»;86;68;Пряжка;555
GB1342;ПРЯЖКА ДЛЯ ЖЕНСКОГО РЕМНЯ «MICRON»;92;55;Пряжка;166
51300;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;13;13;Пряжка;109
MP032;ШЛЕВКА «MICRON» СК;71;71;Шлевка;205
GB1193;ПРЯЖКА СО СТРАЗАМИ «MICRON»;35;50;Пряжка;166
GB1539;ПРЯЖКА ДЛЯ РЕМНЯ «MICRON»;105;72;Пряжка;1099
GB1414;ПРЯЖКА СО СТРАЗАМИ «MICRON»;46;23;Пряжка;294
GB1540;ПРЯЖКА ДЛЯ РЕМНЯ «MICRON»;110;68;Пряжка;1221
GB1231;ПРЯЖКА «MICRON»;74;44;Пряжка;120
GB1538;ПРЯЖКА СО СТРАЗАМИ ДЛЯ РЕМНЯ «MICRON»;85;45;Пряжка;1253
GB1586;ПРЯЖКА СО СТРАЗАМИ «MICRON»;29;29;Пряжка;206
51307;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;19;10;Пряжка;123
GB1500;ПРЯЖКА СО СТРАЗАМИ «MICRON»;49;37;Пряжка;422
GB1499;ПРЯЖКА СО СТРАЗАМИ «MICRON»;52;52;Пряжка;121
GB1418;ПРЯЖКА СО СТРАЗАМИ ДЛЯ ЖЕНСКОГО РЕМНЯ «MICRON»;93;55;Пряжка;502
GB1597;ПРЯЖКА «MICRON»;38;38;Пряжка;343
GB1203;ПРЯЖКА СО СТРАЗАМИ КВАДРАТ «MICRON»;34;34;Пряжка;316
GB1186;ПРЯЖКА СО СТРАЗАМИ ОВАЛ «MICRON»;45;35;Пряжка;223
GB1584;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;40;28;Пряжка;218
51309;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;43;23;Пряжка;701
GB1404;ПРЯЖКА СО СТРАЗАМИ «MICRON»;35;42;Пряжка;79
GB1501;ПРЯЖКА СО СТРАЗАМИ «MICRON»;50;36;Пряжка;196
GB1507;ПРЯЖКА СО СТРАЗАМИ «MICRON»;41;43;Пряжка;243
GB1136;ПРЯЖКА СО СТРАЗАМИ «MICRON»;37;28;Пряжка;223
GB1537;ПРЯЖКА СО СТРАЗАМИ ДЛЯ РЕМНЯ «MICRON»;90;70;Пряжка;953
GB1124;ПРЯЖКА СО СТРАЗАМИ ДЕКОРАТИВНАЯ «MICRON»;55;14;Пряжка;72
GB1223;ПРЯЖКА СО СТРАЗАМИ «MICRON»;33;25;Пряжка;327
GB1215;ПРЯЖКА «MICRON»;37;25;Пряжка;158
51306;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;35;25;Пряжка;272
GB1202;ПРЯЖКА СО СТРАЗАМИ КВАДРАТ «MICRON»;40;40;Пряжка;166
GB1201;ПРЯЖКА СО СТРАЗАМИ КВАДРАТ «MICRON»;45;45;Пряжка;192
51301;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;16;16;Пряжка;401
GB1552;ПРЯЖКА «MICRON»;35;35;Пряжка;131
GB1590;ПРЯЖКА СО СТРАЗАМИ «MICRON»;47;47;Пряжка;313
MP005;ПРЯЖКА «MICRON»;36;25;Пряжка;74
GB1293;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;35;55;Пряжка;132
MP008;ПРЯЖКА «MICRON»;30;30;Пряжка;79
GB1288;ПРЯЖКА ДЛЯ МУЖСКОГО РЕМНЯ «MICRON»;80;42;Пряжка;534
MP003;ПРЯЖКА «MICRON»;18;18;Пряжка;51
GB1535;ПРЯЖКА ДЛЯ РЕМНЯ «MICRON»;141;99;Пряжка;540
51305;ПРЯЖКА СО СТРАЗАМИ «СВАРОВСКИ»;26;18;Пряжка;349
ЦВ1;ЦЕПОЧКА-ВЕШАЛКА УСИЛЕННАЯ;80;11;Фурнитура для одежды;64
PK-03;ФУРНИТУРА ПЛАСТИК «MICRON»;160;63;Фурнитура для одежды;22
TF-05_(2);Gamma;20;150;Вешалка;75
TF-02_(2);Крючки шубные;45;70;Крючок;119
КВ-09;Кисти;40;90;Кисть;64
T301P;Лента шторная;30;100;Лента;0.31
T652G;"Лента шторная ""Sofi""";65;68;Лента;0.52
T321G;"Лента шторная ""Sofi"" 32 мм";32;100;Лента;0.3
W251N;"Лента шторная ""Sofi"" 25 мм";25;100;Лента;0.29
W252G;"Лента шторная ""Sofi"" 25 мм";25;100;лента;0.18
3733M;Лента шторная 18 мм ;18;100;Лента;0.62
W431G;"Лента шторная ""Sofi"" 43 мм";43;100;лента;0.25
GB 1305;"GB 1305 Крючок-фиксатор ""Micron""";21;15;Крючок;48
FER-10;Zlatka;165;75;Застежка;373
 FER-09;Zlatka FER-09 Застежка для сумки;205;75;застежка;389
FER-08 ;Zlatka FER-08 Застежка для сумки;220;75;Застежка;441
FER-03;Zlatka FER-03 Застежка для сумки ;210;75;Застежка;495
FER-04;"""Zlatka"" FER-04 Застежка для сумки ";190;75;Застежка;415
OI-15;Фурнитура сумочная металл ;15;7;рамка;5
FER-06;"""Zlatka"" FER-06 Застежка для сумки ";155;65;Застежка;525
 FER-05;"""Zlatka"" FER-05 Застежка для сумки ";205;70;Застежка;565
KI-20;Фурнитура сумочная металл ;20;7;рамка;6
OI-20;Фурнитура сумочная металл ;20;8;рамка;6
KI-30;Фурнитура сумочная металл;30;9;рамка;8
HA-15;Zlatka HA-15 Ручки для сумок ;205;185; Ручки;262
OI-25;Фурнитура сумочная металл ;25;7;рамка;7
HR-04;Zlatka HR-04 Ручки для сумок ;70;70;Ручки;231
GB 1178;"Фурнитура со стразами ""Micron"" ";20;18;полукольцо;41
ST-30;Фурнитура сумочная металл ;30;15;шлевка;15
HA-02;Zlatka HA-02 Ручки для сумок ;140;130;Ручки;136
OI-40;Фурнитура сумочная металл OI-40;40;7;рамка;11
KC-25;Фурнитура сумочная металл KC-25 ;25;15;рамка;8
ST-25;Фурнитура сумочная металл ST-25 ;25;15;шлевка;14
KC-30;Фурнитура сумочная металл KC-30;30;15;рамка;8
OI-30;Фурнитура сумочная металл OI-30;30;7;рамка;8
KI-40;Фурнитура сумочная металл KI-40;40;7;рамка;11
GB 1176;"Фурнитура со стразами ""Micron"" ";31;28;полукольцо;44
KI-25;Фурнитура сумочная металл KI-25;25;7;рамка;7
GB 1179;"Фурнитура со стразами ""Micron"" GB 1179";15;13;полукольцо;70
 GB 1177;"Фурнитура со стразами ""Micron"" GB 1177";25;23;полукольцо;70
ST-40;Фурнитура сумочная металл ;40;15;шлевка;20
GB 1166;Фурнитура сумочная металл;33;26;шлевка;127
HA-03;Zlatka HA-03 Ручки для сумок ;147;115;Ручки;190
HW-01;Zlatka HW-01 Ручки для сумок ;205;120;Ручки;147
GB 1279;Фурнитура сумочная металл;24;24;шлевка;115
GB 1180;Фурнитура сумочная металл;55;18;рамка;91
KC-40;Фурнитура сумочная металл KC-40 ;40;15;рамка;11
HA-13;"""Zlatka"" HA-13 Ручки для сумок ";155;15;ручки;244
GB 1187;Фурнитура сумочная металл ;32;53;шлевка;228
 GB 1275;Фурнитура сумочная металл GB 1275;30;25;шлевка;168
GB 1111;Фурнитура сумочная металл;49;65;шлевка;117
HA-08;"""Zlatka"" HA-08 Ручки для сумок ";125;180;Ручки;267
 HA-11;"""Zlatka"" HA-11 Ручки для сумок ";132;203;Ручки;215
OI-25;Фурнитура сумочная металл ;25;7;рамка;7
HKR-01;"""Zlatka"" HKR-01 Крепление для ручек";27;31;крепление;77
HKR-02;"""Zlatka"" HKR-02 Крепление для ручек ";20;20;крепление;50
HA-07 ;Zlatka HA-07 Ручки для сумок ;135;170;Ручки;303
A 1151;"Зажимы ""Micron"" A 1151";18;10;зажим;100
ШКШ-111-25-16595.025;Шнур отделочный;5;25;Нашивка;75
ПУБР-433-10-15835;Пуговица ;10;10;Пуговица круглая;0.85
ПУБР-428-16-15830;Пуговица ;14;14;Пуговица круглая;3.2
ПУ-536-1-15829;Пуговица ;2;2;Пуговица круглая;9.15
ПУ-542-1-15848;Пуговица ;3;3;Пуговица круглая;7.25
АДЕ-576-1-12569;Термо аппликация;4;6;Нашивка;12
ЛЖ-103-4-166064;Лента жаккард;3;50;Нашивка;23.2
ПУБР-426-6-15842;Пуговица ;1;1;Пуговица круглая;0.9
ПУМ-371-1-15852;Пуговица под металл;43678;43678;Пуговица круглая;5.95
ПУ-478-1-13646;Пуговица ;43678;43678;Пуговица круглая;8.15
ПУМ-379-2-15860;Пуговица под металл;8;8;Пуговица круглая;4.15
ПУ-541-1-15846;Пуговица ;43678;43678;Пуговица круглая;4.5
ПУ-540-2-15847;Пуговица ;2;2;Пуговица круглая;5.95
ПУ-527-3-15718;Пуговица ;43526;43526;Пуговица круглая;5.3
ПУБР-431-16-15832;Пуговица ;43466;43466;Пуговица круглая;1.65
ПУБР-415-4-13643;Пуговица ;43586;43586;Пуговица круглая;5.6
ММТ-64-20-14474;Молния трактор;5;85;Молния;29
ПУБР-434-1-15845;Пуговица ;43586;43586;Пуговица круглая;3.6
ПУ-544-1-10256;Пуговица ;43678;43678;Пуговица круглая;3.45
ПУ-543-2-15849;Пуговица ;43679;43679;Пуговица круглая;10.55
ПУБР-435-3-10693;Пуговица ;43497;43497;Пуговица круглая;2.75
ПУБР-430-2-15827;Пуговица ;43466;43466;Пуговица круглая;3.2
ПУМ-380-1-15861;Пуговица под металл;43466;43466;Пуговица круглая;4.35
ПУДД-62-1-15074;Пуговица ;1;1;Пуговица круглая;7.3
ПУВО-144-3-14349;Пуговица ;43679;43679;Пуговица круглая;16.3
ПУБР-406-4-13649;Пуговица ;43556;43556;Пуговица круглая;3.6
ПСЗ-25-6-10796;Пуговица ;43678;43678;Пуговица круглая;1.15
ПСЗ-29-23-11328;Пуговица ;1;1;Пуговица круглая;0.45
АСМ-43-3-10027;Термо аппликация;43591;43592;Нашивка;32
АДЕ-610-9-15756;Термо аппликация;7;4;Нашивка;20
